SampleID_Tara	SampleID_NCBI	SampleID_SRA	Station label	Event label	Environmental feature	"Depth, nominal"	"Size fraction, lower threshold"	"Size fraction, upper threshold"	Sample material	Sample method	Sample code/label	File name	Distance	Duration	Number of observations	pH_min	pH_first_quartile	pH_median	pH_third_quartile	pH_max	Carbon dioxide_min	Carbon dioxide_first_quartile	Carbon dioxide_median	Carbon dioxide_third_quartile	Carbon dioxide_max	"Carbon dioxide, partial pressure_min"	"Carbon dioxide, partial pressure_first_quartile"	"Carbon dioxide, partial pressure_median"	"Carbon dioxide, partial pressure_third_quartile"	"Carbon dioxide, partial pressure_max"	Fugacity of carbon dioxide in seawater_min	Fugacity of carbon dioxide in seawater_first_quartile	Fugacity of carbon dioxide in seawater_median	Fugacity of carbon dioxide in seawater_third_quartile	Fugacity of carbon dioxide in seawater_max	Bicarbonate ion_min	Bicarbonate ion_first_quartile	Bicarbonate ion_median	Bicarbonate ion_third_quartile	Bicarbonate ion_max	Carbonate ion_min	Carbonate ion_first_quartile	Carbonate ion_median	Carbonate ion_third_quartile	Carbonate ion_max	"Carbon, total_min"	"Carbon, total_first_quartile"	"Carbon, total_median"	"Carbon, total_third_quartile"	"Carbon, total_max"	"Alkalinity, total_min"	"Alkalinity, total_first_quartile"	"Alkalinity, total_median"	"Alkalinity, total_third_quartile"	"Alkalinity, total_max"	Calcite saturation state_min	Calcite saturation state_first_quartile	Calcite saturation state_median	Calcite saturation state_third_quartile	Calcite saturation state_max	Aragonite saturation state_min	Aragonite saturation state_first_quartile	Aragonite saturation state_median	Aragonite saturation state_third_quartile	Aragonite saturation state_max
TARA_A100000559	SAMEA2591103	ERS478003	TARA_023	TARA_20091118T1240Z_023_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	55	0.8	5	TARA_023_DCM_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20091118T1240Z_023_EVENT_PUMP_DCM_(55m)_SEQ-(100L-or-15min)_W0.8-5_A100000559	tara_20091123t1242z_025_event_cast	337.3359	P04DT22H50M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000003009	SAMEA2623377	ERS493795	TARA_138	TARA_20111211T1332Z_138_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	60	0.8		TARA_138_DCM_0.8->	SEQ-(100L-or-15min)_W>0.8	TARA_20111211T1332Z_138_Combined-EVENTS_CAST_DCM_(60m)_SEQ-(100L-or-15min)_W>0.8_N000003009	tara_20111210t1401z_138_event_cast	1.2757	P00DT23H28M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0397	0.04165	0.0475	0.0493	0.0499	0.0127	0.012825	0.0132	0.013575	0.0137	0.0029	0.0044	0.0089	0.00995	0.0103	0	0.00045	0.0018	0.003225	0.0037	8.00E-04	0.001275	0.0027	0.003225	0.0034
TARA_N000003015	SAMEA2732721	ERS493814	TARA_138	TARA_20111211T1945Z_138_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	60	20	180	TARA_138_DCM_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20111211T1945Z_138_EVENT_NET_DCM_(60m)_SEQ-(500mL-or-15min)_N20-180_N000003015	tara_20111210t1401z_138_event_cast	10.091	P01DT05H46M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0397	0.04165	0.0475	0.0493	0.0499	0.0127	0.012825	0.0132	0.013575	0.0137	0.0029	0.0044	0.0089	0.00995	0.0103	0	0.00045	0.0018	0.003225	0.0037	8.00E-04	0.001275	0.0027	0.003225	0.0034
TARA_N000003013	SAMEA2732716	ERS493804	TARA_138	TARA_20111211T1627Z_138_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	60	5	20	TARA_138_DCM_5-20	SEQ-(500mL-or-15min)_N5-20	TARA_20111211T1627Z_138_EVENT_NET_DCM_(60m)_SEQ-(500mL-or-15min)_N5-20_N000003013	tara_20111210t1401z_138_event_cast	10.6812	P01DT02H28M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0397	0.04165	0.0475	0.0493	0.0499	0.0127	0.012825	0.0132	0.013575	0.0137	0.0029	0.0044	0.0089	0.00995	0.0103	0	0.00045	0.0018	0.003225	0.0037	8.00E-04	0.001275	0.0027	0.003225	0.0034
TARA_N000003017	SAMEA2732508	ERS493810	TARA_138	TARA_20111211T1739Z_138_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	60	180	2000	TARA_138_DCM_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20111211T1739Z_138_EVENT_NET_DCM_(60m)_SEQ-(500mL-or-15min)_N180-2000_N000003017	tara_20111210t1401z_138_event_cast	14.5143	P01DT03H40M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0397	0.04165	0.0475	0.0493	0.0499	0.0127	0.012825	0.0132	0.013575	0.0137	0.0029	0.0044	0.0089	0.00995	0.0103	0	0.00045	0.0018	0.003225	0.0037	8.00E-04	0.001275	0.0027	0.003225	0.0034
TARA_N000003011	SAMEA2623379	ERS493797	TARA_138	TARA_20111211T1332Z_138_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	60	0.8	5	TARA_138_DCM_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20111211T1332Z_138_Combined-EVENTS_CAST_DCM_(60m)_SEQ-(100L-or-15min)_W0.8-5_N000003011	tara_20111210t1401z_138_event_cast	1.2757	P00DT23H28M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0397	0.04165	0.0475	0.0493	0.0499	0.0127	0.012825	0.0132	0.013575	0.0137	0.0029	0.0044	0.0089	0.00995	0.0103	0	0.00045	0.0018	0.003225	0.0037	8.00E-04	0.001275	0.0027	0.003225	0.0034
TARA_A100000700	SAMEA2661639	ERS506046	TARA_022	TARA_20091116T0937Z_022_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	60	180	2000	TARA_022_DCM_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20091116T0937Z_022_EVENT_NET_DCM_(60m)_SEQ-(500mL-or-15min)_N180-2000_A100000700	tara_20091123t1242z_025_event_cast	175.9326	P07DT03H03M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0087	0.0087	0.0087	0.0087	0.0087	0.0439	0.0439	0.0439	0.0439	0.0439	0.0623	0.0623	0.0623	0.0623	0.0623	0.003	0.003	0.003	0.003	0.003	0.0053	0.0053	0.0053	0.0053	0.0053	0.0017	0.0017	0.0017	0.0017	0.0017
TARA_N000000535	SAMEA2657013	ERS489974	TARA_064	TARA_20100707T0815Z_064_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	60	20	180	TARA_064_DCM_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20100707T0815Z_064_EVENT_NET_DCM_(60m)_SEQ-(500mL-or-15min)_N20-180_N000000535	tara_20100707t0455z_064_event_cast	0.936	P00DT03H18M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0135	0.0135	0.0135	0.0135	0.0135	0.0167	0.0167	0.0167	0.0167	0.0167	0.0015	0.0015	0.0015	0.0015	0.0015	0.0047	0.0047	0.0047	0.0047	0.0047	0	0	0	0	0
TARA_N000000074	SAMEA2620222	ERS489079	TARA_041	TARA_20100330T1056Z_041_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	60	5	20	TARA_041_DCM_5-20	SEQ-(500mL-or-15min)_W5-20	TARA_20100330T1056Z_041_EVENT_PUMP_DCM_(60m)_SEQ-(500mL-or-15min)_W5-20_N000000074	tara_20100315t0345z_038_event_cast	770.1251	P15DT07H11M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.00665	0.0133	0.0133	0.0219	0.0219	0.0249	0.0279	0.0279	0.0089	0.0089	0.01485	0.0208	0.0208	0.0016	0.0016	0.002	0.0024	0.0024	0.0032	0.0032	0.0043	0.0054	0.0054	0	0	0.00035	7.00E-04	7.00E-04
TARA_N000000072	SAMEA2620221	ERS489078	TARA_041	TARA_20100330T1056Z_041_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	60	0.8	5	TARA_041_DCM_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20100330T1056Z_041_EVENT_PUMP_DCM_(60m)_SEQ-(100L-or-15min)_W0.8-5_N000000072	tara_20100315t0345z_038_event_cast	770.1251	P15DT07H11M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.00665	0.0133	0.0133	0.0219	0.0219	0.0249	0.0279	0.0279	0.0089	0.0089	0.01485	0.0208	0.0208	0.0016	0.0016	0.002	0.0024	0.0024	0.0032	0.0032	0.0043	0.0054	0.0054	0	0	0.00035	7.00E-04	7.00E-04
TARA_N000000320	SAMEA2657099	ERS488705	TARA_034	TARA_20100120T1415Z_034_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	60	180	2000	TARA_034_DCM_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100120T1415Z_034_EVENT_NET_DCM_(60m)_SEQ-(500mL-or-15min)_N180-2000_N000000320	tara_20100113t1102z_033_event_cast	439.0626	P07DT03H20M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0471	0.0471	0.0471	0.0471	0.0471	0.0312	0.0312	0.0312	0.0312	0.0312	0.0052	0.0052	0.0052	0.0052	0.0052	0.012	0.012	0.012	0.012	0.012	0.0013	0.0013	0.0013	0.0013	0.0013
TARA_N000000322	SAMEA2619918	ERS488696	TARA_034	TARA_20100120T1150Z_034_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	60	5	20	TARA_034_DCM_5-20	SEQ-(500mL-or-15min)_W5-20	TARA_20100120T1150Z_034_EVENT_PUMP_DCM_(60m)_SEQ-(500mL-or-15min)_W5-20_N000000322	tara_20100113t1102z_033_event_cast	444.1205	P07DT00H55M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0471	0.0471	0.0471	0.0471	0.0471	0.0312	0.0312	0.0312	0.0312	0.0312	0.0052	0.0052	0.0052	0.0052	0.0052	0.012	0.012	0.012	0.012	0.012	0.0013	0.0013	0.0013	0.0013	0.0013
TARA_N000000323	SAMEA2619916	ERS488694	TARA_034	TARA_20100120T1150Z_034_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	60	0.8	5	TARA_034_DCM_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20100120T1150Z_034_EVENT_PUMP_DCM_(60m)_SEQ-(100L-or-15min)_W0.8-5_N000000323	tara_20100113t1102z_033_event_cast	444.1205	P07DT00H55M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0471	0.0471	0.0471	0.0471	0.0471	0.0312	0.0312	0.0312	0.0312	0.0312	0.0052	0.0052	0.0052	0.0052	0.0052	0.012	0.012	0.012	0.012	0.012	0.0013	0.0013	0.0013	0.0013	0.0013
TARA_N000000321	SAMEA2657039	ERS488684	TARA_034	TARA_20100120T1040Z_034_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	60	20	180	TARA_034_DCM_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20100120T1040Z_034_EVENT_NET_DCM_(60m)_SEQ-(500mL-or-15min)_N20-180_N000000321	tara_20100113t1102z_033_event_cast	446.8575	P06DT23H45M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0471	0.0471	0.0471	0.0471	0.0471	0.0312	0.0312	0.0312	0.0312	0.0312	0.0052	0.0052	0.0052	0.0052	0.0052	0.012	0.012	0.012	0.012	0.012	0.0013	0.0013	0.0013	0.0013	0.0013
TARA_A100000695	SAMEA2657048	ERS488464	TARA_022	TARA_20091116T1703Z_022_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	60	20	180	TARA_022_DCM_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20091116T1703Z_022_EVENT_NET_DCM_(60m)_SEQ-(500mL-or-15min)_N20-180_A100000695	tara_20091123t1242z_025_event_cast	178.0413	P06DT19H37M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0087	0.0087	0.0087	0.0087	0.0087	0.0439	0.0439	0.0439	0.0439	0.0439	0.0623	0.0623	0.0623	0.0623	0.0623	0.003	0.003	0.003	0.003	0.003	0.0053	0.0053	0.0053	0.0053	0.0053	0.0017	0.0017	0.0017	0.0017	0.0017
TARA_A100000602	SAMEA2619685	ERS488353	TARA_018	TARA_20091102T1407Z_018_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	60	5	20	TARA_018_DCM_5-20	SEQ-(500mL-or-15min)_W5-20	TARA_20091102T1407Z_018_EVENT_PUMP_DCM_(60m)_SEQ-(500mL-or-15min)_W5-20_A100000602	tara_20091123t1242z_025_event_cast	605.8557	P20DT22H33M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0452	0.0452	0.0452	0.0452	0.0452	0.0118	0.0118	0.0118	0.0118	0.0118	0.0017	0.0017	0.0017	0.0017	0.0017	0	0	0	0	0	0.0012	0.0012	0.0012	0.0012	0.0012
TARA_A100000604	SAMEA2619684	ERS488352	TARA_018	TARA_20091102T1407Z_018_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	60	0.8	5	TARA_018_DCM_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20091102T1407Z_018_EVENT_PUMP_DCM_(60m)_SEQ-(100L-or-15min)_W0.8-5_A100000604	tara_20091123t1242z_025_event_cast	605.8557	P20DT22H33M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0452	0.0452	0.0452	0.0452	0.0452	0.0118	0.0118	0.0118	0.0118	0.0118	0.0017	0.0017	0.0017	0.0017	0.0017	0	0	0	0	0	0.0012	0.0012	0.0012	0.0012	0.0012
TARA_X000001010	SAMEA2656976	ERS488139	TARA_009	TARA_20090928T1522Z_009_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	60	180	2000	TARA_009_DCM_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20090928T1522Z_009_EVENT_NET_DCM_(60m)_SEQ-(500mL-or-15min)_N180-2000_X000001010	tara_20091011t0652z_012_event_cast	506.7991	P12DT15H26M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0071	0.0071	0.0071	0.0071	0.0071	0.0169	0.0169	0.0169	0.0169	0.0169	0.0067	0.0067	0.0067	0.0067	0.0067	0.002	0.002	0.002	0.002	0.002	0.0025	0.0025	0.0025	0.0025	0.0025	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04
TARA_N000000532	SAMEA2620847	ERS490021	TARA_064	TARA_20100708T0621Z_064_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	65	5	20	TARA_064_DCM_5-20	SEQ-(500mL-or-15min)_W5-20	TARA_20100708T0621Z_064_EVENT_PUMP_DCM_(65m)_SEQ-(500mL-or-15min)_W5-20_N000000532	tara_20100707t0455z_064_event_cast	8.3572	P01DT01H24M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0135	0.0135	0.01725	0.021	0.021	0.0167	0.0167	0.02	0.0233	0.0233	0.0015	0.0015	0.0017	0.0019	0.0019	0.0047	0.0047	0.0047	0.0047	0.0047	0	0	0	0	0
TARA_N000000524	SAMEA2620845	ERS490019	TARA_064	TARA_20100708T0621Z_064_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	65	0.8	5	TARA_064_DCM_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20100708T0621Z_064_EVENT_PUMP_DCM_(65m)_SEQ-(100L-or-15min)_W0.8-5_N000000524	tara_20100707t0455z_064_event_cast	8.3572	P01DT01H24M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0135	0.0135	0.01725	0.021	0.021	0.0167	0.0167	0.02	0.0233	0.0233	0.0015	0.0015	0.0017	0.0019	0.0019	0.0047	0.0047	0.0047	0.0047	0.0047	0	0	0	0	0
TARA_N000000925	SAMEA2657083	ERS489984	TARA_064	TARA_20100707T1049Z_064_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	65	180	2000	TARA_064_DCM_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20100707T1049Z_064_EVENT_NET_DCM_(65m)_SEQ-(500mL-or-15min)_N180-2000_N000000925	tara_20100707t0455z_064_event_cast	0.41392	P00DT05H52M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0.0135	0.0135	0.01725	0.021	0.021	0.0167	0.0167	0.02	0.0233	0.0233	0.0015	0.0015	0.0017	0.0019	0.0019	0.0047	0.0047	0.0047	0.0047	0.0047	0	0	0	0	0
TARA_A100000039	SAMEA2619665	ERS488318	TARA_016	TARA_20091027T1350Z_016_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	65	5	20	TARA_016_DCM_5-20	SEQ-(500mL-or-15min)_W5-20	TARA_20091027T1350Z_016_EVENT_PUMP_DCM_(65m)_SEQ-(500mL-or-15min)_W5-20_A100000039	tara_20091011t0652z_012_event_cast	916.877	P16DT07H01M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0053	0.0053	0.0053	0.0053	0.0053	0.0504	0.0504	0.0504	0.0504	0.0504	0.0196	0.0196	0.0196	0.0196	0.0196	0.0023	0.0023	0.0023	0.0023	0.0023	0.002	0.002	0.002	0.002	0.002	7.00E-04	7.00E-04	7.00E-04	7.00E-04	7.00E-04
TARA_A100000035	SAMEA2619664	ERS488317	TARA_016	TARA_20091027T1350Z_016_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	65	0.8	5	TARA_016_DCM_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20091027T1350Z_016_EVENT_PUMP_DCM_(65m)_SEQ-(100L-or-15min)_W0.8-5_A100000035	tara_20091011t0652z_012_event_cast	916.877	P16DT07H01M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0053	0.0053	0.0053	0.0053	0.0053	0.0504	0.0504	0.0504	0.0504	0.0504	0.0196	0.0196	0.0196	0.0196	0.0196	0.0023	0.0023	0.0023	0.0023	0.0023	0.002	0.002	0.002	0.002	0.002	7.00E-04	7.00E-04	7.00E-04	7.00E-04	7.00E-04
TARA_N000000423	SAMEA2620747	ERS489859	TARA_058	TARA_20100629T1500Z_058_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	66	5	20	TARA_058_DCM_5-20	SEQ-(500mL-or-15min)_W5-20	TARA_20100629T1500Z_058_EVENT_PUMP_DCM_(66m)_SEQ-(500mL-or-15min)_W5-20_N000000423	tara_20100629t0547z_058_event_cast	29.0043	P00DT09H14M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0041	0.0041	0.0041	0.0041	0.0041	0.061	0.061	0.061	0.061	0.061	0.016	0.016	0.016	0.016	0.016	0.005	0.005	0.005	0.005	0.005	0.0045	0.0045	0.0045	0.0045	0.0045	0.0016	0.0016	0.0016	0.0016	0.0016
TARA_N000000419	SAMEA2620745	ERS489857	TARA_058	TARA_20100629T1500Z_058_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	66	0.8	5	TARA_058_DCM_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20100629T1500Z_058_EVENT_PUMP_DCM_(66m)_SEQ-(100L-or-15min)_W0.8-5_N000000419	tara_20100629t0547z_058_event_cast	29.0043	P00DT09H14M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0041	0.0041	0.0041	0.0041	0.0041	0.061	0.061	0.061	0.061	0.061	0.016	0.016	0.016	0.016	0.016	0.005	0.005	0.005	0.005	0.005	0.0045	0.0045	0.0045	0.0045	0.0045	0.0016	0.0016	0.0016	0.0016	0.0016
TARA_X000000569	SAMEA2619458	ERS488007	TARA_005	TARA_20090920T1754Z_005_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	68	5	20	TARA_005_DCM_5-20	SEQ-(500mL-or-15min)_W5-20	TARA_20090920T1754Z_005_EVENT_PUMP_DCM_(68m)_SEQ-(500mL-or-15min)_W5-20_X000000569	tara_20091011t0652z_012_event_cast	1325.6186	P20DT12H54M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0037	0.0037	0.0037	0.0037	0.0037	0.0119	0.0119	0.0119	0.0119	0.0119	0.0063	0.0063	0.0063	0.0063	0.0063	0.0028	0.0028	0.0028	0.0028	0.0028	0.0035	0.0035	0.0035	0.0035	0.0035	5.00E-04	5.00E-04	5.00E-04	5.00E-04	5.00E-04
TARA_X000000525	SAMEA2730824	ERS487994	TARA_005	TARA_20090920T1715Z_005_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	68	180	2000	TARA_005_DCM_180-2000	SEQ-(500mL-or-15min)_N180-2000	TARA_20090920T1715Z_005_EVENT_NET_DCM_(68m)_SEQ-(500mL-or-15min)_N180-2000_X000000525	tara_20091011t0652z_012_event_cast	1333.0491	P20DT13H33M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0037	0.0037	0.0037	0.0037	0.0037	0.0119	0.0119	0.0119	0.0119	0.0119	0.0063	0.0063	0.0063	0.0063	0.0063	0.0028	0.0028	0.0028	0.0028	0.0028	0.0035	0.0035	0.0035	0.0035	0.0035	5.00E-04	5.00E-04	5.00E-04	5.00E-04	5.00E-04
TARA_X000000567	SAMEA2619456	ERS488005	TARA_005	TARA_20090920T1754Z_005_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	68	0.8	5	TARA_005_DCM_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20090920T1754Z_005_EVENT_PUMP_DCM_(68m)_SEQ-(100L-or-15min)_W0.8-5_X000000567	tara_20091011t0652z_012_event_cast	1325.6186	P20DT12H54M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0037	0.0037	0.0037	0.0037	0.0037	0.0119	0.0119	0.0119	0.0119	0.0119	0.0063	0.0063	0.0063	0.0063	0.0063	0.0028	0.0028	0.0028	0.0028	0.0028	0.0035	0.0035	0.0035	0.0035	0.0035	5.00E-04	5.00E-04	5.00E-04	5.00E-04	5.00E-04
TARA_X000001237	SAMEA2619609	ERS488232	TARA_010	TARA_20090930T1539Z_010_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	70	5	20	TARA_010_DCM_5-20	SEQ-(500mL-or-15min)_W5-20	TARA_20090930T1539Z_010_EVENT_PUMP_DCM_(70m)_SEQ-(500mL-or-15min)_W5-20_X000001237	tara_20091011t0652z_012_event_cast	509.0962	P10DT15H09M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0068	0.0068	0.0068	0.0068	0.0068	0.0165	0.0165	0.0165	0.0165	0.0165	0.0063	0.0063	0.0063	0.0063	0.0063	0.0022	0.0022	0.0022	0.0022	0.0022	0.003	0.003	0.003	0.003	0.003	4.00E-04	4.00E-04	4.00E-04	4.00E-04	4.00E-04
TARA_X000001235	SAMEA2619607	ERS488230	TARA_010	TARA_20090930T1539Z_010_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	70	0.8	5	TARA_010_DCM_0.8-5	SEQ-(100L-or-15min)_W0.8-5	TARA_20090930T1539Z_010_EVENT_PUMP_DCM_(70m)_SEQ-(100L-or-15min)_W0.8-5_X000001235	tara_20091011t0652z_012_event_cast	509.0962	P10DT15H09M	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0068	0.0068	0.0068	0.0068	0.0068	0.0165	0.0165	0.0165	0.0165	0.0165	0.0063	0.0063	0.0063	0.0063	0.0063	0.0022	0.0022	0.0022	0.0022	0.0022	0.003	0.003	0.003	0.003	0.003	4.00E-04	4.00E-04	4.00E-04	4.00E-04	4.00E-04
TARA_N000000429	SAMEA2731419	ERS489842	TARA_058	TARA_20100629T1344Z_058_EVENT_NET	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	70	20	180	TARA_058_DCM_20-180	SEQ-(500mL-or-15min)_N20-180	TARA_20100629T1344Z_058_EVENT_NET_DCM_(70m)_SEQ-(500mL-or-15min)_N20-180_N000000429	tara_20100629t0547z_058_event_cast	26.7323	P00DT07H58M	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.00205	0.0041	0.0041	0.0558	0.0558	0.0584	0.061	0.061	0.016	0.016	0.02225	0.0285	0.0285	0.005	0.005	0.00655	0.0081	0.0081	0.0045	0.0045	0.00665	0.0088	0.0088	0.0014	0.0014	0.0015	0.0016	0.0016
