Sample ID	Sample label (BioSample)	Sample label (BioArchive)	Sample label (ENA)	URL file	Campaign	Site label	Site number	Event	Device	Comment	URI	Date/Time	Latitude	Longitude	Date/Time 2	Latitude 2	Longitude 2	Depth	TZ	Local time	Country, closest	Country, distance	BG province, closest, abbrev	BG province, closest, desc	BG province, distance	LME, closest, desc	LME, distance	Locality, site	Locality, region	URL ref	Biome	Env feature	Material	Protocol Label	Quantity	Container	Content	Size-fraction, upper thresh	Size-fraction, lower thresh	Treatment, chemicals	Treatment, storage	Temp	Sal	pH	[PO4]3-	[NO3]-	POC	[NO2]-	DOC	Plank nano/micro	PAR	Cond	PP C	OXYGEN	PON	Plank meso/macro	Bact prod C	DON	[NH4]+	Si(OH)4	Turbidity	Fluorometer	Chl a
OSD76_2014-06-20_0.5m_NPL022	SAMEA3275568	ABOKN01	ERS667586	https://www.ebi.ac.uk/ena/data/view/ERS667586	OSD-Jun-2014	OSD76	76	OSD76_20140620T0915Z	Bucket, plastic 10-L	[OBJECTIVE: Metagenomic research on seawater of the NW Adriatic Sea][PLATFORM: Athena Research  Vessel_Urbino University_Italy][DEVICE REPORTED: tank/CTD][DESCRIPTION: Three samples]	http://store.pangaea.de/Projects/OSD_2014/OSD76_20140620T0915Z.pdf	2014-06-20T09:15	43.9475	12.935	2014-06-20T10:30	43.9475	12.935	0.5	UTC+01	20-06-2014T10:15:00	ITA	2898	MEDI	Westerlies - Mediterranean Sea, Black Sea Province	0	Mediterranean Sea	0	Foglia	Adriatic Sea	http://marineregions.org/gazetteer.php?p=details&id=3314	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	23.61	27.78	8.4	0.31	4.8		0.08		13205333								0.22	0.68	3.8			
OSD77_2014-06-20_0.5m_NE08	SAMEA3275566	ABOKM87	ERS667584	https://www.ebi.ac.uk/ena/data/view/ERS667584	OSD-Jun-2014	OSD77	77	OSD77_20140620T1100Z	Bucket, plastic 10-L	[OBJECTIVE: Metagenomic research on seawater of the NW Adriatic Sea][PLATFORM: Athena Research  Vessel_Urbino University_Italy][DEVICE REPORTED: tank/CTD][DESCRIPTION: prokaryote and eukaryote protocols were performed]	http://store.pangaea.de/Projects/OSD_2014/OSD77_20140620T1100Z.pdf	2014-06-20T11:00	43.8514	13.0731	2014-06-20T12:30	43.8514	13.0731	0.5	UTC+01	20-06-2014T12:00:00	ITA	2079	MEDI	Westerlies - Mediterranean Sea, Black Sea Province	0	Mediterranean Sea	0	Metauro	Adriatic Sea	http://marineregions.org/gazetteer.php?p=details&id=3314	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NE08	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	24.1	26.29	8.5	0.6	7.4		0.1		540444								0.23	0.76	4.67			
OSD77_2014-06-20_0.5m_NPL022	SAMEA3275567	ABOKL98	ERS667585	https://www.ebi.ac.uk/ena/data/view/ERS667585	OSD-Jun-2014	OSD77	77	OSD77_20140620T1100Z	Bucket, plastic 10-L	[OBJECTIVE: Metagenomic research on seawater of the NW Adriatic Sea][PLATFORM: Athena Research  Vessel_Urbino University_Italy][DEVICE REPORTED: tank/CTD][DESCRIPTION: prokaryote and eukaryote protocols were performed]	http://store.pangaea.de/Projects/OSD_2014/OSD77_20140620T1100Z.pdf	2014-06-20T11:00	43.8514	13.0731	2014-06-20T12:30	43.8514	13.0731	0.5	UTC+01	20-06-2014T12:00:00	ITA	2079	MEDI	Westerlies - Mediterranean Sea, Black Sea Province	0	Mediterranean Sea	0	Metauro	Adriatic Sea	http://marineregions.org/gazetteer.php?p=details&id=3314	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	24.1	26.29	8.5	0.6	7.4		0.1		540444								0.23	0.76	4.67			
OSD78_2014-06-21_0.5m_NPL022	SAMEA3275565	ABOKM68	ERS667583	https://www.ebi.ac.uk/ena/data/view/ERS667583	OSD-Jun-2014	OSD78	78	OSD78_20140621T0900Z	Bottle, Niskin 5-L	[OBJECTIVE: short abstract][PLATFORM: CONISMA - URL ANCONA][DEVICE REPORTED: 5 L Niskin bottle][DESCRIPTION: surface water sampling]	http://store.pangaea.de/Projects/OSD_2014/OSD78_20140621T0900Z.pdf	2014-06-21T09:00	43.57	13.595	2014-06-21T09:30	43.57	13.595	0.5	UTC+01	21-06-2014T10:00:00	ITA	247	MEDI	Westerlies - Mediterranean Sea, Black Sea Province	0.002468515	Mediterranean Sea	47	CONISMA	Adriatic Sea	http://marineregions.org/gazetteer.php?p=details&id=3314	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	24.25	34.33																				
OSD80_2014-06-21_0m_NPL022	SAMEA3275564	ABOKM07	ERS667582	https://www.ebi.ac.uk/ena/data/view/ERS667582	OSD-Jun-2014	OSD80	80	OSD80_20140621T1930Z	Bucket, plastic 40-L	[OBJECTIVE: As part of the Arctic Science partnership, the Young Sound campaign aims to investigate the physical, chemical, and biological interactions between atmosphere, sea ice, and ocean][PLATFORM: 92, ice shelf][DEVICE REPORTED: 40L bucket][DESCRIPTION: interface between sea ice and seawater formed by ice melting]	http://store.pangaea.de/Projects/OSD_2014/OSD80_20140621T1930Z.pdf	2014-06-21T19:30	74.31	-20.3043	2014-06-21T20:30	74.31	-20.3043	0	UTC-03	21-06-2014T16:30:00	GRL	1666	BPLR	Polar - Boreal Polar Province (POLR)	0	Greenland Sea	0	Young Sound	Greenland Sea	http://marineregions.org/gazetteer.php?p=details&id=2356	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	-0.1	5																				
OSD80_2014-06-21_2m_NE08	SAMEA3275563		ERS667581	https://www.ebi.ac.uk/ena/data/view/ERS667581	OSD-Jun-2014	OSD80	80	OSD80_20140621T1830Z	Bucket, plastic 10-L	[OBJECTIVE: As part of the Arctic Science partnership, the Young Sound campaign aims to investigate the physical, chemical, and biological interactions between atmosphere, sea ice, and ocean][PLATFORM: 92, ice shelf][DEVICE REPORTED: peristaltic pump][DESCRIPTION: at a depth of 0.5m below landfast sea ice with a thickness of 1.5m]	http://store.pangaea.de/Projects/OSD_2014/OSD80_20140621T1830Z.pdf	2014-06-21T18:30	74.31	-20.3043	2014-06-21T19:30	74.31	-20.3043	2	UTC-03	21-06-2014T15:30:00	GRL	1666	BPLR	Polar - Boreal Polar Province (POLR)	0	Greenland Sea	0	Young Sound	Greenland Sea	http://marineregions.org/gazetteer.php?p=details&id=2356	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NE08	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	-1.6	32																				
OSD80_2014-06-21_2m_NPL022	SAMEA3275562	ABOKL63	ERS667580	https://www.ebi.ac.uk/ena/data/view/ERS667580	OSD-Jun-2014	OSD80	80	OSD80_20140621T1730Z	Bucket, plastic 10-L	[OBJECTIVE: As part of the Arctic Science partnership, the Young Sound campaign aims to investigate the physical, chemical, and biological interactions between atmosphere, sea ice, and ocean][PLATFORM: 92, ice shelf][DEVICE REPORTED: peristaltic pump][DESCRIPTION: at a depth of 0.5m below landfast sea ice with a thickness of 1.5m]	http://store.pangaea.de/Projects/OSD_2014/OSD80_20140621T1730Z.pdf	2014-06-21T17:30	74.31	-20.3043	2014-06-21T18:30	74.31	-20.3043	2	UTC-03	21-06-2014T14:30:00	GRL	1666	BPLR	Polar - Boreal Polar Province (POLR)	0	Greenland Sea	0	Young Sound	Greenland Sea	http://marineregions.org/gazetteer.php?p=details&id=2356	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	-1.6	32																				
OSD81_2014-06-21_0m_NPL022	SAMEA3275561	ABOKL82	ERS667579	https://www.ebi.ac.uk/ena/data/view/ERS667579	OSD-Jun-2014	OSD81	81	OSD81_20140621T1058Z	Bucket, plastic 5-L	[OBJECTIVE: Comparative study of microbial diversity and function in ocean (site OSD153) versus coastal lagoon (site OSD81) waters representing unique ecosystems located in southern Portugal. These samples make part of a larger research initiative that will tackle the microbial biogeography along the Portuguese coast, extending to its oceanic archipelagos (i.e. Madeira and Azores).][PLATFORM: Boat][DEVICE REPORTED: 5L Plastic water Gallons, Disinfected][DESCRIPTION: Surface water from the coastal Lagoon Ria Formosa. Five samples were taken foe amplicon and metagenomic sequencing. ]	http://store.pangaea.de/Projects/OSD_2014/OSD81_20140621T1058Z.pdf	2014-06-21T10:58	37.005053	-7.973119	2014-06-21T11:20	37.005053	-7.973119	0	UTC+00	21-06-2014T10:58:00	PRT	407	CNRY	Coastal - Canary Coastal Province (EACB)	0	Iberian Coastal	0	Ria Formosa Lagoon	North Atlantic Ocean	http://marineregions.org/gazetteer.php?p=details&id=1912	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	22.2	34.3	7.99										7.86					1.154				
OSD87_2014-06-21_9m_NPL022	SAMEA3275560		ERS667578	https://www.ebi.ac.uk/ena/data/view/ERS667578	OSD-Jun-2014	OSD87	87	OSD87_20140621T1107Z	Bottle, Nalgene 5-L	[OBJECTIVE: Samples for OSD collected during the MCZ Data and Evidence Collection Program][PLATFORM: RV Cefas Endeavour][DEVICE REPORTED: 5l sterile nalgene bottle][DESCRIPTION: sample collected into 8 sterivex cartriges]	http://store.pangaea.de/Projects/OSD_2014/OSD87_20140621T1107Z.pdf	2014-06-21T11:07	51.0953	1.3405	2014-06-21T13:45	51.0953	1.3405	9	UTC+00	21-06-2014T11:07:00	GBR	2525	NECS	Coastal - NE Atlantic Shelves Province	0	Celtic-Biscay Shelf	0	UK Shelf - North Sea	English Channel	http://marineregions.org/gazetteer.php?p=details&id=2389	marine biome (ENVO:447)	marine wind mixed layer (ENVO:1000061)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	15.86	35.08									4.39											
OSD9_2014-06-18_0m_NE08					OSD-Jun-2014	OSD9	9	OSD9_20140618T0418Z	Bucket, plastic	[OBJECTIVE: The San Pedro Ocean Time-series station, or SPOT, is a long term study of the microbial and biogeochemical cycles in the San Pedro Basin off Southern California. Sampling for Ocean Sampling Day in June 2014 was performed at the SPOT station to maintain continuity and a broader ecological context for the solstice day. Many marine sites around the globe conducted sampling within this time frame of several days.][PLATFORM: research vessel, R/V Yellowfin][DEVICE REPORTED: 5 gallon bucket][DESCRIPTION: From the sample water, five sterivex filters and five 47mm 0.8um PC filters were collected. Volumes from 4-10L. ]	http://store.pangaea.de/Projects/OSD_2014/OSD9_20140618T0418Z.pdf	2014-06-18T04:18	33.55	-118.4	2014-06-18T04:27	33.55	-118.4	0	UTC-08	18-06-2014T20:18:00	USA	13383	CCAL	Coastal - California Upwelling Coastal Province	0	California Current	0	SPOTS	North Pacific Ocean	http://marineregions.org/gazetteer.php?p=details&id=1908	marine biome (ENVO:447)	surface water (ENVO:2042)	saline water (ENVO:2010)	NE08	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	19.2	33.56																				
OSD9_2014-06-18_0m_NPL022	SAMEA3275637	ABOKL81	ERS667658	https://www.ebi.ac.uk/ena/data/view/ERS667658	OSD-Jun-2014	OSD9	9	OSD9_20140618T0418Z	Bucket, plastic	[OBJECTIVE: The San Pedro Ocean Time-series station, or SPOT, is a long term study of the microbial and biogeochemical cycles in the San Pedro Basin off Southern California. Sampling for Ocean Sampling Day in June 2014 was performed at the SPOT station to maintain continuity and a broader ecological context for the solstice day. Many marine sites around the globe conducted sampling within this time frame of several days.][PLATFORM: research vessel, R/V Yellowfin][DEVICE REPORTED: 5 gallon bucket][DESCRIPTION: From the sample water, five sterivex filters and five 47mm 0.8um PC filters were collected. Volumes from 4-10L. ]	http://store.pangaea.de/Projects/OSD_2014/OSD9_20140618T0418Z.pdf	2014-06-18T04:18	33.55	-118.4	2014-06-18T04:27	33.55	-118.4	0	UTC-08	18-06-2014T20:18:00	USA	13383	CCAL	Coastal - California Upwelling Coastal Province	0	California Current	0	SPOTS	North Pacific Ocean	http://marineregions.org/gazetteer.php?p=details&id=1908	oceanic epipelagic zone biome (ENVO:1000035)	marine wind mixed layer (ENVO:1000061)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	19.2	33.56					0		1269916760	2058.448	4.54		222.449			0.00476		0			0.03	
OSD90_2014-06-21_2m_NPL022	SAMEA3275559	ABOKM74	ERS667577	https://www.ebi.ac.uk/ena/data/view/ERS667577	OSD-Jun-2014	OSD90	90	OSD90_20140621T0800Z	Bottle, Niskin 5-L	[OBJECTIVE: Dataset on microbial diversity and function from a unique environment such as Etoliko Lagoon, Greece][PLATFORM: Research Vessel][DEVICE REPORTED: 5L Niskin Bottle][DESCRIPTION: freshwater lake]	http://store.pangaea.de/Projects/OSD_2014/OSD90_20140621T0800Z.pdf	2014-06-21T08:00	38.48435	21.31689	2014-06-21T11:00	38.48435	21.31689	2	UTC+02	21-06-2014T10:00:00	GRC	1083	MEDI	Westerlies - Mediterranean Sea, Black Sea Province	0.065876801	Mediterranean Sea	0	Etoliko Lagoon	Ionian Sea	http://marineregions.org/gazetteer.php?p=details&id=3351	freshwater lake biome (ENVO:1000252)	surface water (ENVO:2042)	fresh water (ENVO:2011)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	26.29	15.09	8.36	0.0116	0.016		0.0033											0.043		0.1		3.75
OSD91_2014-06-21_2m_NPL022	SAMEA3275558	ABOKM18	ERS667576	https://www.ebi.ac.uk/ena/data/view/ERS667576	OSD-Jun-2014	OSD91	91	OSD91_20140621T1100Z	Bottle, unknown 5-L	[OBJECTIVE: Exploring diversity][PLATFORM: ship][DEVICE REPORTED: bottle 5L][DESCRIPTION: water samples]	http://store.pangaea.de/Projects/OSD_2014/OSD91_20140621T1100Z.pdf	2014-06-21T11:00	32.74675	-9.036667	2014-06-21T12:00	32.74675	-9.036667	2	UTC+00	21-06-2014T11:00:00	MAR	0	CNRY	Coastal - Canary Coastal Province (EACB)	0.005750083	Canary Current	328	Oualidiya	North Atlantic Ocean	http://marineregions.org/gazetteer.php?p=details&id=1912	neritic mesopelagic zone biome (ENVO:1000043)	surface water (ENVO:2042)	coastal sea water (ENVO:2150)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	19	27.24	8.15		107.93		0.0001				39600		0.7						0.5	3		
OSD92_2014-06-21_2m_NPL022	SAMEA3275557	ABOKM67	ERS667575	https://www.ebi.ac.uk/ena/data/view/ERS667575	OSD-Jun-2014	OSD92	92	OSD92_20140621T1100Z	Bottle, unknown 5-L	[OBJECTIVE: Exploring diversity][PLATFORM: ship][DEVICE REPORTED: bottle 5L][DESCRIPTION: water samples]	http://store.pangaea.de/Projects/OSD_2014/OSD92_20140621T1100Z.pdf	2014-06-21T11:00	33.583917	-7.700639	2014-06-21T12:00	33.583917	-7.700639	2	UTC+00	21-06-2014T11:00:00	MAR	0	CNRY	Coastal - Canary Coastal Province (EACB)	0	Canary Current	0	Casablanca	North Atlantic Ocean	http://marineregions.org/gazetteer.php?p=details&id=1912	neritic mesopelagic zone biome (ENVO:1000043)	surface water (ENVO:2042)	coastal sea water (ENVO:2150)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	24	30.75	8.15		105.01		0.0001				44700		0.78						0.5	3.75		
OSD93_2014-06-21_2m_NPL022	SAMEA3275556	ABOKM61	ERS667574	https://www.ebi.ac.uk/ena/data/view/ERS667574	OSD-Jun-2014	OSD93	93	OSD93_20140621T1100Z	Bottle, unknown 5-L	[OBJECTIVE: Exploring diversity][PLATFORM: ship][DEVICE REPORTED: bottle 5L][DESCRIPTION: water samples]	http://store.pangaea.de/Projects/OSD_2014/OSD93_20140621T1100Z.pdf	2014-06-21T11:00	33.259611	-8.499222	2014-06-21T12:00	33.259611	-8.499222	2	UTC+00	21-06-2014T11:00:00	MAR	49	CNRY	Coastal - Canary Coastal Province (EACB)	0	Canary Current	0	Eljadida	North Atlantic Ocean	http://marineregions.org/gazetteer.php?p=details&id=1912	neritic mesopelagic zone biome (ENVO:1000043)	surface water (ENVO:2042)	coastal sea water (ENVO:2150)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	19	32.88	8.36		111.76		0.0001				478000		0.78						0.5	8.61		
OSD94_2014-06-21_0m_NPL022	SAMEA3275555	ABOKM24	ERS667573	https://www.ebi.ac.uk/ena/data/view/ERS667573	OSD-Jun-2014	OSD94	94	OSD94_20140621T0930Z	Bottle, unknown 5-L	[OBJECTIVE: exploring diversity][PLATFORM: ship][DEVICE REPORTED: bottle 5L][DESCRIPTION: water samples]	http://store.pangaea.de/Projects/OSD_2014/OSD94_20140621T0930Z.pdf	2014-06-21T09:30	35.086353	-2.214658	2014-06-21T10:00	35.086353	-2.214658	0	UTC+01	21-06-2014T10:30:00	MAR	0	MEDI	Westerlies - Mediterranean Sea, Black Sea Province	0	Mediterranean Sea	0	Saidia Marina	Alboran Sea	http://marineregions.org/gazetteer.php?p=details&id=3324	mediterranean sea biome (ENVO:1000047)	surface water (ENVO:2042)	coastal sea water (ENVO:2150)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	23.6	31	8.01	0.27	0.15	1	0.02	252			51.37		7									0.54
OSD95_2014-06-21_0m_NPL022	SAMEA3275554	ABOKM49	ERS667572	https://www.ebi.ac.uk/ena/data/view/ERS667572	OSD-Jun-2014	OSD95	95	OSD95_20140621T0825Z	Bucket, plastic	[OBJECTIVE: none][PLATFORM: none][DEVICE REPORTED: Bucket][DESCRIPTION: none]	http://store.pangaea.de/Projects/OSD_2014/OSD95_20140621T0825Z.pdf	2014-06-21T08:25	1.2685	103.9168	2014-06-21T08:41	1.2726	103.9206	0	UTC+08	21-06-2014T16:25:00	SGP	3040	SUND	Coastal - Sunda-Arafura Shelves Province	0	South China Sea	0	Singapore Indigo_V	Singapore Strait	http://marineregions.org/gazetteer.php?p=details&id=4336	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	31	31.03	7.9								53.3		171									
OSD96_2014-06-21_0m_NPL022	SAMEA3275553	ABOKM10	ERS667571	https://www.ebi.ac.uk/ena/data/view/ERS667571	OSD-Jun-2014	OSD96	96	OSD96_20140621T1250Z	Bucket, plastic	[OBJECTIVE: Microbial environment characterization][PLATFORM: Zephirus (zodiac)][DEVICE REPORTED: Bucket][DESCRIPTION: Seawater surface water]	http://store.pangaea.de/Projects/OSD_2014/OSD96_20140621T1250Z.pdf	2014-06-21T12:50	37.4257	-25.3156	2014-06-21T13:10	37.4257	-25.3156	0	UTC-01	21-06-2014T11:50:00	PRT	31844	NASE	Westerlies - N. Atlantic Subtropical Gyral Province (East) (STGE)	0			Sao Miguel Azores I	North Atlantic Ocean	http://marineregions.org/gazetteer.php?p=details&id=1912	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	18.5	35	7.6								27.9		9.02									
OSD97_2014-06-21_0.5m_NPL022	SAMEA3275552	ABOKM14	ERS667570	https://www.ebi.ac.uk/ena/data/view/ERS667570	OSD-Jun-2014	OSD97	97	OSD97_20140621T1235Z	Bucket, plastic	[OBJECTIVE: Water sampling for surface microbial community characterization in Faial-Pico channel, a highly dynamic region influenced by tides charactherized by semidiurnal periodocity with maximum values during falling sea level. SST varies from 16C (winter/spring months) to 24C (summer/autumn months) with 0,1mg/m3 Chla (summer /autumn months) to about 2mg/m3 (winter/spring months)][PLATFORM: Semi-Inflatable Vessel Pintado][DEVICE REPORTED: bucket][DESCRIPTION: 30 L collected]	http://store.pangaea.de/Projects/OSD_2014/OSD97_20140621T1235Z.pdf	2014-06-21T12:35	38.5297	-28.601778	2014-06-21T13:18	38.5297	-28.601778	0.5	UTC-01	21-06-2014T11:35:00	PRT	1623	NASE	Westerlies - N. Atlantic Subtropical Gyral Province (East) (STGE)	0			Faial Azores	North Atlantic Ocean	http://marineregions.org/gazetteer.php?p=details&id=1912	oceanic epipelagic zone biome (ENVO:1000035)	surface water (ENVO:2042)	coastal sea water (ENVO:2150)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	16.9	35.6	8.082																			
OSD98_2014-06-21_0.5m_NPL022	SAMEA3275551	ABOKM60	ERS667569	https://www.ebi.ac.uk/ena/data/view/ERS667569	OSD-Jun-2014	OSD98	98	OSD98_20140621T1240Z	Bucket, plastic	[OBJECTIVE: Water sample from dock in Urzelina for microbial community][PLATFORM: from shore][DEVICE REPORTED: bucket][DESCRIPTION: surface water]	http://store.pangaea.de/Projects/OSD_2014/OSD98_20140621T1240Z.pdf	2014-06-21T12:40	38.64	-28.13	2014-06-21T12:40	38.64	-28.13	0.5	UTC-01	21-06-2014T11:40:00	PRT	179	NASE	Westerlies - N. Atlantic Subtropical Gyral Province (East) (STGE)	0.0127227			Sao Jorge Azores	North Atlantic Ocean	http://marineregions.org/gazetteer.php?p=details&id=1912	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NPL022	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	18.7	35.6																				
OSD99_2014-06-21_1m_NE08	SAMEA3275550		ERS667568	https://www.ebi.ac.uk/ena/data/view/ERS667568	OSD-Jun-2014	OSD99	99	OSD99_20140621T1024Z	Bottle, Niskin 5-L	[OBJECTIVE: C1 is an Italian LTER site for the North Adriatic Sea (Italy). The OSD project will enrich the present time series data set with the state-of-the-art sequencing information on the microbial and eukaryotic community][PLATFORM: Research Vessel: VF RAFF 07][DEVICE REPORTED: 5 L Niskin Bottle, PAR, CTD][DESCRIPTION: We have collected a total of 100 liters of seawaters. It took ca.1 hr and the water was stored at RT in acid washed 20 L PC bottles in the dark until we have reached the laboratory. Eukaryotic Community filtered onto PC filters]	http://store.pangaea.de/Projects/OSD_2014/OSD99_20140621T1024Z.pdf	2014-06-21T10:24	45.70092	13.71003	2014-06-21T11:31	45.70092	13.71003	1	UTC+01	21-06-2014T11:24:00	ITA	360	MEDI	Westerlies - Mediterranean Sea, Black Sea Province	0	Mediterranean Sea	0	C1	Adriatic Sea	http://marineregions.org/gazetteer.php?p=details&id=3314	marine biome (ENVO:447)	surface water (ENVO:2042)	sea water (ENVO:2149)	NE08	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	Not provided	20.821	33.931	8.27	0.012	2.321	116.4	0.051	116.4417	1150000	1432.95	47.278		208.31	27.81	10710.86	9.37		0.547	3.496	0.29		0.49
